threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,split,experiment_type,ensemble_name,member_key,feature_config,model_name,n_members,fit_seconds,best_iteration,threshold_strategy
0.5,0.26974616958042374,0.7002133257279692,0.12928611579539068,0.42435424354243545,0.19819043515725981,0.8765178156724835,12980,312,1549,230,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,default_0.5
0.32675409660236404,0.26974616958042374,0.7002133257279692,0.3827993254637437,0.2818708609271523,0.32467222884386177,0.812023090704001,11557,1735,1098,681,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,best_f1
0.2105488133958963,0.26974616958042374,0.7002133257279692,0.7172568858909499,0.17938984957120765,0.2869995501574449,0.5793245305553713,7455,5837,503,1276,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,best_f2
0.08392283680719585,0.26974616958042374,0.7002133257279692,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.12
0.16202110213646034,0.26974616958042374,0.7002133257279692,0.8639685216413716,0.1500097599063049,0.2556340956340956,0.4060778979497047,4583,8709,242,1537,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.15
0.23871116746855647,0.26974616958042374,0.7002133257279692,0.6233839235525576,0.2,0.3028399781540142,0.6612036361223542,8856,4436,670,1109,validation,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.22970310684723946,0.6793294841046047,0.09724770642201835,0.3621867881548975,0.15332690453230471,0.8815753978958727,12913,280,1476,159,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,default_0.5
0.31335799104613443,0.22970310684723946,0.6793294841046047,0.37186544342507644,0.2306525037936267,0.2847108405525638,0.7939708659293229,11165,2028,1027,608,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,best_f1
0.17985724636631797,0.22970310684723946,0.6793294841046047,0.7981651376146789,0.15062326869806095,0.25342266239440725,0.4814540059347181,5834,7359,330,1305,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,best_f2
0.11633204779094675,0.22970310684723946,0.6793294841046047,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.12
0.1789713537513947,0.22970310684723946,0.6793294841046047,0.8,0.15,0.25263157894736843,0.47808200701375775,5781,7412,327,1308,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.15
0.27546539380373286,0.22970310684723946,0.6793294841046047,0.46972477064220186,0.2,0.28054794520547943,0.734353925006744,10121,3072,867,768,test,plateau_probability_ensemble,score_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.2700969364903806,0.7002992159336439,0.7374929735806633,0.1737748344370861,0.281273448386751,0.5551058323933382,7054,6238,467,1312,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,default_0.5
0.8371486077013248,0.2700969364903806,0.7002992159336439,0.38336143901068015,0.28100535640708696,0.32429862101759394,0.8114259173246633,11547,1745,1097,682,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,best_f1
0.54112755181032,0.2700969364903806,0.7002992159336439,0.7071388420460933,0.18245105148658447,0.29006225501498734,0.5914007033375357,7655,5637,521,1258,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,best_f2
0.023732112445535577,0.2700969364903806,0.7002992159336439,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.12
0.31988587353194875,0.2700969364903806,0.7002992159336439,0.865654862282181,0.15000974089226574,0.2557077625570776,0.40514896158184593,4566,8726,239,1540,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.15
0.630968969101807,0.2700969364903806,0.7002992159336439,0.6228218100056211,0.2,0.30277360295122285,0.6614026939154668,8860,4432,671,1108,validation,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.2294644073096768,0.6792854889454629,0.7137614678899082,0.1575962187711006,0.2581858407079646,0.5477475047207985,6955,6238,468,1167,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,default_0.5
0.8222282168869706,0.2294644073096768,0.6792854889454629,0.3712538226299694,0.23088626854317232,0.2847091932457786,0.7943080658214189,11171,2022,1028,607,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,best_f1
0.42392770434313465,0.2294644073096768,0.6792854889454629,0.7926605504587156,0.1514372516943211,0.25429216128715787,0.4873887240356083,5931,7262,339,1296,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,best_f2
0.1191664418667386,0.2294644073096768,0.6792854889454629,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.12
0.4116086682852262,0.2294644073096768,0.6792854889454629,0.8,0.15,0.25263157894736843,0.47808200701375775,5781,7412,327,1308,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.15
0.7414800827263736,0.2294644073096768,0.6792854889454629,0.4685015290519878,0.2,0.28032936870997255,0.7347585648772592,10129,3064,869,766,test,plateau_probability_ensemble,rank_average__ens_full_indicator__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_indicator__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.2702942414750207,0.6998617721682578,0.1017425519955031,0.4491315136476427,0.16590284142988085,0.8792382721783558,13070,222,1598,181,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,default_0.5
0.28607214557835114,0.2702942414750207,0.6998617721682578,0.41540191118605957,0.26289576663109215,0.32200435729847493,0.7935107159445293,11220,2072,1040,739,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,best_f1
0.17801707432340944,0.2702942414750207,0.6998617721682578,0.7622259696458684,0.16943646132700238,0.2772439173993049,0.5308871342313052,6645,6647,423,1356,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,best_f2
0.07447632535251995,0.2702942414750207,0.6998617721682578,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.12
0.14593778754583978,0.2702942414750207,0.6998617721682578,0.8673412029229904,0.150009721952168,0.255781185246581,0.40422002521398714,4549,8743,236,1543,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.15
0.21976213446709367,0.2702942414750207,0.6998617721682578,0.609893198426082,0.2,0.3012215435868962,0.6659810231570567,8952,4340,694,1085,validation,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.2305439158636553,0.6791342642783184,0.07522935779816514,0.3773006134969325,0.12544620091789904,0.8843404370110601,12990,203,1512,123,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,default_0.5
0.29815109997753897,0.2305439158636553,0.6791342642783184,0.3467889908256881,0.24076433121019108,0.28421052631578947,0.8073914216347451,11405,1788,1068,567,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,best_f1
0.17096448756360608,0.2305439158636553,0.6791342642783184,0.7688073394495413,0.1551468773142434,0.258190407723118,0.5128810358780685,6348,6845,378,1257,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,best_f2
0.1037326486848467,0.2305439158636553,0.6791342642783184,0.963914373088685,0.1200030457625828,0.2134344528710726,0.2166172106824926,1636,11557,59,1576,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.12
0.16347549419140137,0.2305439158636553,0.6791342642783184,0.7914373088685015,0.15001159285879898,0.2522171328330572,0.4825330455894254,5861,7332,341,1294,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.15
0.2514865784690393,0.2305439158636553,0.6791342642783184,0.47217125382263,0.2,0.28098271155595994,0.7335446452657135,10105,3088,863,772,test,plateau_probability_ensemble,score_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,score_average,3,0.0,,max_recall_precision_ge_0.20
0.5,0.2700967459872136,0.6998010019931941,0.7346824058459809,0.17308965699907297,0.28017148981779205,0.554375953818592,7048,6244,472,1307,validation,plateau_probability_ensemble,rank_average__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_custom025,multiple,rank_average,3,0.0,,default_0.5
