threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,ensemble_name,member_key,feature_config,model_name,row_order_seed,model_seed,random_strength,l2_leaf_reg,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.5,0.28311755799149807,0.7093380288337353,0.04272062956717257,0.5801526717557252,0.07958115183246073,0.8833521332360161,13237,55,1703,76,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,default_0.5
0.14874996018108885,0.28311755799149807,0.7093380288337353,0.4547498594716133,0.26181229773462783,0.33230642842472785,0.7842877048636454,11011,2281,970,809,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,best_f1
0.09817768015790246,0.28311755799149807,0.7093380288337353,0.7279370432827431,0.1870576339737108,0.2976327281084808,0.5944529228319289,7664,5628,484,1295,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,best_f2
0.042235774200422245,0.28311755799149807,0.7093380288337353,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,max_recall_precision_ge_0.12
0.07118439636363277,0.28311755799149807,0.7093380288337353,0.8712759977515458,0.15000483886576987,0.2559445178335535,0.4020303894897485,4509,8783,229,1550,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,max_recall_precision_ge_0.15
0.10735385507338077,0.28311755799149807,0.7093380288337353,0.6649803260258572,0.2,0.3075123472835976,0.6464733594320218,8560,4732,596,1183,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,validation,max_recall_precision_ge_0.20
0.5,0.2392266577626284,0.6818281680744886,0.027522935779816515,0.5769230769230769,0.05253940455341506,0.8905449150256272,13160,33,1590,45,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,default_0.5
0.1413901554426387,0.2392266577626284,0.6818281680744886,0.4379204892966361,0.21579264617239302,0.2891177064405411,0.7625438359859725,10591,2602,919,716,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,best_f1
0.07571274370091914,0.2392266577626284,0.6818281680744886,0.8232415902140673,0.14457572502685284,0.24595705801735954,0.4434178581062854,5229,7964,289,1346,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,best_f2
0.053441634397677865,0.2392266577626284,0.6818281680744886,0.9608562691131498,0.12000611106867314,0.21336411788673096,0.2187752899919072,1673,11520,64,1571,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,max_recall_precision_ge_0.12
0.08187029878745913,0.2392266577626284,0.6818281680744886,0.7767584097859327,0.15001181195369714,0.25146025146025147,0.4900863231723766,5997,7196,365,1270,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,max_recall_precision_ge_0.15
0.12790058773806562,0.2392266577626284,0.6818281680744886,0.5009174311926605,0.2,0.2858638743455497,0.7240356083086054,9917,3276,816,819,history_catboost_order_sensitivity_member,,OrderCat_same_seed_293,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_293,293,293,1.0,10.0,1,69444.0,199,66.21028979099356,1284.0,test,max_recall_precision_ge_0.20
0.5,0.28349359372068667,0.7092431309403162,0.04103428892636313,0.5934959349593496,0.07676130389064142,0.8834848384314246,13242,50,1706,73,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,default_0.5
0.15692547760213552,0.28349359372068667,0.7092431309403162,0.42270938729623386,0.26953405017921145,0.32917487415189317,0.7966292880366266,11254,2038,1027,752,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,best_f1
0.09991093117317008,0.28349359372068667,0.7092431309403162,0.718381112984823,0.1888856044930535,0.29912229373902866,0.6026142923495454,7804,5488,501,1278,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,best_f2
0.043293283785624324,0.28349359372068667,0.7092431309403162,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,max_recall_precision_ge_0.12
0.07145144460148857,0.28349359372068667,0.7092431309403162,0.8707138842046094,0.15000968429207825,0.25592730276745146,0.4023621524782695,4515,8777,230,1549,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,max_recall_precision_ge_0.15
0.10795456466146695,0.28349359372068667,0.7092431309403162,0.6661045531197302,0.2,0.3076323987538941,0.6460752438457965,8552,4740,594,1185,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,validation,max_recall_precision_ge_0.20
0.5,0.23864574112398318,0.6817234419791238,0.027522935779816515,0.5769230769230769,0.05253940455341506,0.8905449150256272,13160,33,1590,45,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,default_0.5
0.13933575965517744,0.23864574112398318,0.6817234419791238,0.45688073394495415,0.21514976958525345,0.2925396514587821,0.7563393579714055,10468,2725,888,747,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,best_f1
0.07642548097855777,0.23864574112398318,0.6817234419791238,0.8165137614678899,0.14490394008466298,0.2461283185840708,0.4484758564877259,5315,7878,300,1335,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,best_f2
0.05405366979704266,0.23864574112398318,0.6817234419791238,0.9614678899082569,0.12,0.21336952833389888,0.21830321014297274,1665,11528,63,1572,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,max_recall_precision_ge_0.12
0.08235407555999665,0.23864574112398318,0.6817234419791238,0.7694189602446483,0.1500119246362986,0.2510727472308153,0.49386296196385215,6065,7128,377,1258,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,max_recall_precision_ge_0.15
0.1294607256044684,0.23864574112398318,0.6817234419791238,0.4966360856269113,0.2,0.2851624231782265,0.7254518478554087,9945,3248,823,812,history_catboost_order_sensitivity_member,,OrderCat_same_seed_331,history_order_sensitivity_indicator_cat_interactions,OrderCat_same_seed_331,331,331,1.0,10.0,1,69444.0,199,60.46825783397071,1153.0,test,max_recall_precision_ge_0.20
0.5,0.2831284296650412,0.7098485067621938,0.04665542439572794,0.6014492753623188,0.08659363588941053,0.8838166014199456,13237,55,1696,83,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,default_0.5
0.15986838932777314,0.2831284296650412,0.7098485067621938,0.4148397976391231,0.2788061956932376,0.333483958427474,0.8042598367726096,11383,1909,1041,738,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,best_f1
0.09751142490574115,0.2831284296650412,0.7098485067621938,0.732433951658235,0.18553324789975795,0.2960690752101795,0.5888793046247761,7572,5720,476,1303,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,best_f2
0.04147790280834682,0.2831284296650412,0.7098485067621938,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,max_recall_precision_ge_0.12
0.07124019404325477,0.2831284296650412,0.7098485067621938,0.8735244519392917,0.15,0.25603426970920173,0.4007696901333687,4486,8806,225,1554,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,max_recall_precision_ge_0.15
0.10793886654472946,0.2831284296650412,0.7098485067621938,0.6644182124789207,0.2,0.3074522044479126,0.6466724172251344,8564,4728,597,1182,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,validation,max_recall_precision_ge_0.20
0.5,0.2371350516891489,0.6816684596200699,0.03302752293577982,0.6,0.06260869565217392,0.8909495548961425,13157,36,1581,54,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,default_0.5
0.1468577188254091,0.2371350516891489,0.6816684596200699,0.41896024464831805,0.22290920924178328,0.2909940526762957,0.7748853520366874,10805,2388,950,685,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,best_f1
0.09248445598598921,0.2371350516891489,0.6816684596200699,0.7186544342507645,0.16285516285516285,0.2655367231638418,0.5616401402751551,7153,6040,460,1175,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,best_f2
0.05355721842385914,0.2371350516891489,0.6816684596200699,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,max_recall_precision_ge_0.12
0.0818548386558775,0.2371350516891489,0.6816684596200699,0.7767584097859327,0.15001181195369714,0.25146025146025147,0.4900863231723766,5997,7196,365,1270,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,max_recall_precision_ge_0.15
0.12915835880957666,0.2371350516891489,0.6816684596200699,0.4923547400611621,0.2,0.284452296819788,0.726868087402212,9973,3220,830,805,history_catboost_order_sensitivity_member,,OrderCat_row37_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row37_model202,37,202,1.0,10.0,1,69444.0,199,69.76382312504575,1427.0,test,max_recall_precision_ge_0.20
0.5,0.2825954262143352,0.7090601014916901,0.04665542439572794,0.5971223021582733,0.08654848800834203,0.8837502488222414,13236,56,1696,83,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,default_0.5
0.15579928318499842,0.2825954262143352,0.7090601014916901,0.4243957279370433,0.27335264301230994,0.3325258753578507,0.7988852763585694,11285,2007,1024,755,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,best_f1
0.09904067538866342,0.2825954262143352,0.7090601014916901,0.7144463181562676,0.18815692079940785,0.29786735411295995,0.6024152345564329,7808,5484,508,1271,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,best_f2
0.0417771798079954,0.2825954262143352,0.7090601014916901,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,max_recall_precision_ge_0.12
0.07089639455142653,0.2825954262143352,0.7090601014916901,0.8712759977515458,0.15000483886576987,0.2559445178335535,0.4020303894897485,4509,8783,229,1550,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,max_recall_precision_ge_0.15
0.10688392965218363,0.2825954262143352,0.7090601014916901,0.6672287802136031,0.2,0.30775213896810993,0.6456771282595714,8544,4748,592,1187,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,validation,max_recall_precision_ge_0.20
0.5,0.23799626542704339,0.6827529936063305,0.03058103975535168,0.5617977528089888,0.058004640371229696,0.890477475047208,13154,39,1585,50,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,default_0.5
0.1337728510634013,0.23799626542704339,0.6827529936063305,0.47217125382263,0.20938432329807433,0.2901164975573093,0.7452117615322363,10278,2915,863,772,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,best_f1
0.07856725534686604,0.23799626542704339,0.6827529936063305,0.8012232415902141,0.14832427536231885,0.25031049966561575,0.47079848934448343,5671,7522,325,1310,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,best_f2
0.05294664120650986,0.23799626542704339,0.6827529936063305,0.963302752293578,0.12,0.21341463414634146,0.21702185055300782,1643,11550,60,1575,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,max_recall_precision_ge_0.12
0.08132813886284487,0.23799626542704339,0.6827529936063305,0.7785932721712538,0.15001178411501295,0.2515561703388993,0.4891421634745077,5980,7213,362,1273,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,max_recall_precision_ge_0.15
0.12821497572629342,0.23799626542704339,0.6827529936063305,0.490519877675841,0.2,0.2841452612931798,0.727475047207985,9985,3208,833,802,history_catboost_order_sensitivity_member,,OrderCat_row73_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row73_model202,73,202,1.0,10.0,1,69444.0,199,69.28737637505401,1432.0,test,max_recall_precision_ge_0.20
0.5,0.2850532260469834,0.7092188989915956,0.04384485666104553,0.5909090909090909,0.08163265306122448,0.8835511910291288,13238,54,1701,78,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,default_0.5
0.1597551137785008,0.2850532260469834,0.7092188989915956,0.41540191118605957,0.27677902621722844,0.3322094852775905,0.8028664322208214,11361,1931,1040,739,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,best_f1
0.09831812884648246,0.2850532260469834,0.7092188989915956,0.7245643620011242,0.18708272859216254,0.29738147421847966,0.5958463273837171,7691,5601,490,1289,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,best_f2
0.04136677484024708,0.2850532260469834,0.7092188989915956,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,max_recall_precision_ge_0.12
0.07096350368583018,0.2850532260469834,0.7092188989915956,0.8718381112984823,0.15,0.2559617130126248,0.4016986265012275,4503,8789,228,1551,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,max_recall_precision_ge_0.15
0.10768303908710493,0.2850532260469834,0.7092188989915956,0.6644182124789207,0.2,0.3074522044479126,0.6466724172251344,8564,4728,597,1182,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,validation,max_recall_precision_ge_0.20
0.5,0.2379399719073283,0.6822823983898422,0.028134556574923548,0.5476190476190477,0.0535194880744619,0.8902751551119503,13155,38,1589,46,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,default_0.5
0.14191106607156986,0.2379399719073283,0.6822823983898422,0.44281345565749236,0.21728691476590636,0.2915240587880008,0.7626787159428109,10585,2608,911,724,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,best_f1
0.08363017079375525,0.2379399719073283,0.6822823983898422,0.7712538226299694,0.1530711337703326,0.255444140585435,0.50424871864041,6216,6977,374,1261,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,best_f2
0.05319663057490756,0.2379399719073283,0.6822823983898422,0.9590214067278288,0.12000612276136538,0.2133188218488538,0.22005664958187213,1695,11498,67,1568,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,max_recall_precision_ge_0.12
0.08173683934150465,0.2379399719073283,0.6822823983898422,0.7779816513761468,0.15,0.2515076618882847,0.4894119233881845,5985,7208,363,1272,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,max_recall_precision_ge_0.15
0.12865609253508845,0.2379399719073283,0.6822823983898422,0.4984709480122324,0.2,0.28546409807355516,0.7248448880496359,9933,3260,820,815,history_catboost_order_sensitivity_member,,OrderCat_row131_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row131_model202,131,202,1.0,10.0,1,69444.0,199,69.68043954204768,1471.0,test,max_recall_precision_ge_0.20
0.5,0.2833255455335745,0.7091699276187886,0.04440697020798201,0.5683453237410072,0.08237747653806048,0.8832194280406078,13232,60,1700,79,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,default_0.5
0.1573061812747628,0.2833255455335745,0.7091699276187886,0.4328274311410905,0.27392387050871575,0.3355119825708061,0.7976245770021896,11251,2041,1009,770,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,best_f1
0.09361834029999458,0.2833255455335745,0.7091699276187886,0.7509836987071389,0.18071148383606114,0.291321412996075,0.5687081149226992,7235,6057,443,1336,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,best_f2
0.0417674691864026,0.2833255455335745,0.7091699276187886,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,max_recall_precision_ge_0.12
0.07063093696143774,0.2833255455335745,0.7091699276187886,0.8690275435637999,0.1500097030855812,0.2558543649151841,0.4032910888461283,4532,8760,233,1546,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,max_recall_precision_ge_0.15
0.10942516701180598,0.2833255455335745,0.7091699276187886,0.6481169196177627,0.2,0.3056733828207847,0.6524450932253998,8680,4612,626,1153,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,validation,max_recall_precision_ge_0.20
0.5,0.23615213215882244,0.6815899266384198,0.02996941896024465,0.5632183908045977,0.056910569105691054,0.890477475047208,13155,38,1586,49,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,default_0.5
0.15262915066752406,0.23615213215882244,0.6815899266384198,0.3981651376146789,0.22682926829268293,0.28901220865704774,0.7839897491232802,10974,2219,984,651,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,best_f1
0.0864420869139595,0.23615213215882244,0.6815899266384198,0.7486238532110092,0.1563018771548972,0.2586097612507923,0.526706231454006,6586,6607,411,1224,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,best_f2
0.052587919555572835,0.23615213215882244,0.6815899266384198,0.963914373088685,0.1200030457625828,0.2134344528710726,0.2166172106824926,1636,11557,59,1576,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,max_recall_precision_ge_0.12
0.0811891328668509,0.23615213215882244,0.6815899266384198,0.7755351681957187,0.1500059150597421,0.2513877874702617,0.49069328297814946,6008,7185,367,1268,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,max_recall_precision_ge_0.15
0.12908547161875367,0.23615213215882244,0.6815899266384198,0.4990825688073395,0.2,0.28556430446194225,0.7246425681143782,9929,3264,819,816,history_catboost_order_sensitivity_member,,OrderCat_row313_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row313_model202,313,202,1.0,10.0,1,69444.0,199,66.15096700005233,1287.0,test,max_recall_precision_ge_0.20
0.5,0.28339207168138636,0.7091765247985449,0.045531197301854974,0.5704225352112676,0.08433107756376887,0.883285780638312,13231,61,1698,81,history_catboost_order_sensitivity_member,,OrderCat_row404_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row404_model202,404,202,1.0,10.0,1,69444.0,199,67.73833670804743,1304.0,validation,default_0.5
0.15591449620717504,0.28339207168138636,0.7091765247985449,0.42158516020236086,0.2767527675276753,0.33415014479839605,0.8016720854621459,11332,1960,1029,750,history_catboost_order_sensitivity_member,,OrderCat_row404_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row404_model202,404,202,1.0,10.0,1,69444.0,199,67.73833670804743,1304.0,validation,best_f1
0.09647624869042884,0.28339207168138636,0.7091765247985449,0.7256885890949972,0.18688477127967573,0.29722573961091286,0.5949173910158583,7675,5617,488,1291,history_catboost_order_sensitivity_member,,OrderCat_row404_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row404_model202,404,202,1.0,10.0,1,69444.0,199,67.73833670804743,1304.0,validation,best_f2
0.040977902167209104,0.28339207168138636,0.7091765247985449,0.9960652051714446,0.12000541785182176,0.21420368691447567,0.13734987724769424,298,12994,7,1772,history_catboost_order_sensitivity_member,,OrderCat_row404_model202,history_order_sensitivity_indicator_cat_interactions,OrderCat_row404_model202,404,202,1.0,10.0,1,69444.0,199,67.73833670804743,1304.0,validation,max_recall_precision_ge_0.12
